[Sep 18 10:24:48.361]  INFO app: Start server_ip=154.12.235.41
[Sep 18 10:26:54.683]  INFO app: Found valid sense activation ticket act-txid=57f1ef6d6f44e3ddea15590edf65a52c6b755e0dbdaf9fc937e44b5c153c818f height=272626 reg-txid=e351dab935f8916bfa7fb243509198f53f8b5503023c9aedcaf9035105b71100 server_ip=154.12.235.41
[Sep 18 10:26:54.686]  INFO app: ticket already exists act-txid=57f1ef6d6f44e3ddea15590edf65a52c6b755e0dbdaf9fc937e44b5c153c818f reg-txid=e351dab935f8916bfa7fb243509198f53f8b5503023c9aedcaf9035105b71100 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.686]  INFO app: Found sense activation ticket height=272923 server_ip=154.12.235.41 txid=f93c7d5f310097c7d69cfc87156401b889c85bf329e9b1821c4dabb3c23ab40a
[Sep 18 10:26:54.688]  INFO app: Found valid sense activation ticket act-txid=f93c7d5f310097c7d69cfc87156401b889c85bf329e9b1821c4dabb3c23ab40a height=272923 reg-txid=74be43a061245120b3f58a15f90a0bf2fba34fea4f586de89bc4cc546d2bcc56 server_ip=154.12.235.41
[Sep 18 10:26:54.692]  INFO app: ticket already exists act-txid=f93c7d5f310097c7d69cfc87156401b889c85bf329e9b1821c4dabb3c23ab40a reg-txid=74be43a061245120b3f58a15f90a0bf2fba34fea4f586de89bc4cc546d2bcc56 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.692]  INFO app: Found sense activation ticket height=272949 server_ip=154.12.235.41 txid=41df66a789aaf12180f13e58a095454e5fffb234326ed7a8da17da2a6d93a700
[Sep 18 10:26:54.694]  INFO app: Found valid sense activation ticket act-txid=41df66a789aaf12180f13e58a095454e5fffb234326ed7a8da17da2a6d93a700 height=272949 reg-txid=24f6a25c0bcd71b507b9d845931b13405e8f7351b3acf933954fff05704e4345 server_ip=154.12.235.41
[Sep 18 10:26:54.699]  INFO app: ticket already exists act-txid=41df66a789aaf12180f13e58a095454e5fffb234326ed7a8da17da2a6d93a700 reg-txid=24f6a25c0bcd71b507b9d845931b13405e8f7351b3acf933954fff05704e4345 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.699]  INFO app: Found sense activation ticket height=272971 server_ip=154.12.235.41 txid=b30cd785787302b92f97f812997522dc0a829b2a22152d382e212dfd94b933f4
[Sep 18 10:26:54.701]  INFO app: Found valid sense activation ticket act-txid=b30cd785787302b92f97f812997522dc0a829b2a22152d382e212dfd94b933f4 height=272971 reg-txid=68fd252875f9c0343bf4e24fb187ab2c5d1771428448f34c3a9a276a8536e977 server_ip=154.12.235.41
[Sep 18 10:26:54.704]  INFO app: ticket already exists act-txid=b30cd785787302b92f97f812997522dc0a829b2a22152d382e212dfd94b933f4 reg-txid=68fd252875f9c0343bf4e24fb187ab2c5d1771428448f34c3a9a276a8536e977 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.704]  INFO app: Found sense activation ticket height=272991 server_ip=154.12.235.41 txid=4a4ba524789d2cd3286ecebdb12599cf87444dff259ddcefe22e5c51e8a66b3c
[Sep 18 10:26:54.706]  INFO app: Found valid sense activation ticket act-txid=4a4ba524789d2cd3286ecebdb12599cf87444dff259ddcefe22e5c51e8a66b3c height=272991 reg-txid=3169ffdccd4ddc2be7c6966ec6208cb5647f96fb2c3daa8194ff8321e7a8d952 server_ip=154.12.235.41
[Sep 18 10:26:54.710]  INFO app: ticket already exists act-txid=4a4ba524789d2cd3286ecebdb12599cf87444dff259ddcefe22e5c51e8a66b3c reg-txid=3169ffdccd4ddc2be7c6966ec6208cb5647f96fb2c3daa8194ff8321e7a8d952 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.711]  INFO app: Found sense activation ticket height=273145 server_ip=154.12.235.41 txid=caedf62076e1a83ff0daf41566da6085b159f7a6684aeb9eff46694fcea1bcb5
[Sep 18 10:26:54.713]  INFO app: Found valid sense activation ticket act-txid=caedf62076e1a83ff0daf41566da6085b159f7a6684aeb9eff46694fcea1bcb5 height=273145 reg-txid=b033310ecbd18087a6d7123273a353e15a0b3277426c22336ae9589e33aad272 server_ip=154.12.235.41
[Sep 18 10:26:54.716]  INFO app: ticket already exists act-txid=caedf62076e1a83ff0daf41566da6085b159f7a6684aeb9eff46694fcea1bcb5 reg-txid=b033310ecbd18087a6d7123273a353e15a0b3277426c22336ae9589e33aad272 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.716]  INFO app: Found sense activation ticket height=273206 server_ip=154.12.235.41 txid=53e749d9764765f8e4b855940170d614a98b2829e34da55e928cf36e0893c76a
[Sep 18 10:26:54.718]  INFO app: Found valid sense activation ticket act-txid=53e749d9764765f8e4b855940170d614a98b2829e34da55e928cf36e0893c76a height=273206 reg-txid=2a50b7678724356a8bc21e3210fb3d6e6f2ea2272f484d1c155d9d1f33ca6537 server_ip=154.12.235.41
[Sep 18 10:26:54.721]  INFO app: ticket already exists act-txid=53e749d9764765f8e4b855940170d614a98b2829e34da55e928cf36e0893c76a reg-txid=2a50b7678724356a8bc21e3210fb3d6e6f2ea2272f484d1c155d9d1f33ca6537 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.721]  INFO app: Found sense activation ticket height=273547 server_ip=154.12.235.41 txid=777229b0fb07d149e0c37ea16a544406b4515651c872c26098e6edd75afa3691
[Sep 18 10:26:54.722]  INFO app: Found valid sense activation ticket act-txid=777229b0fb07d149e0c37ea16a544406b4515651c872c26098e6edd75afa3691 height=273547 reg-txid=7743f3f7c893d60a314b26dd26750f61ff14b98e472af53aa763583c29292783 server_ip=154.12.235.41
[Sep 18 10:26:54.726]  INFO app: ticket already exists act-txid=777229b0fb07d149e0c37ea16a544406b4515651c872c26098e6edd75afa3691 reg-txid=7743f3f7c893d60a314b26dd26750f61ff14b98e472af53aa763583c29292783 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.726]  INFO app: Found sense activation ticket height=275478 server_ip=154.12.235.41 txid=cd6c19b90afb3a5575fbf9f6d34c6a8f7588cc440546d8c1dc7c0e99ea5cadb6
[Sep 18 10:26:54.727]  INFO app: Found valid sense activation ticket act-txid=cd6c19b90afb3a5575fbf9f6d34c6a8f7588cc440546d8c1dc7c0e99ea5cadb6 height=275478 reg-txid=a57f4cfe38138834d7cf870a51616f1ffff78eaff65fea847a019ea638b7c4ec server_ip=154.12.235.41
[Sep 18 10:26:54.731]  INFO app: ticket already exists act-txid=cd6c19b90afb3a5575fbf9f6d34c6a8f7588cc440546d8c1dc7c0e99ea5cadb6 reg-txid=a57f4cfe38138834d7cf870a51616f1ffff78eaff65fea847a019ea638b7c4ec server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.731]  INFO app: Found sense activation ticket height=276033 server_ip=154.12.235.41 txid=84f8fe736b7a8bf6cc3492c86823dfa5fd643ca459e0b5a51a28cb95bba7f2ce
[Sep 18 10:26:54.733]  INFO app: Found valid sense activation ticket act-txid=84f8fe736b7a8bf6cc3492c86823dfa5fd643ca459e0b5a51a28cb95bba7f2ce height=276033 reg-txid=48214b182389db381a1c1df7fb7e6681989b5eb33988ae97dd723c2f378bc816 server_ip=154.12.235.41
[Sep 18 10:26:54.736]  INFO app: ticket already exists act-txid=84f8fe736b7a8bf6cc3492c86823dfa5fd643ca459e0b5a51a28cb95bba7f2ce reg-txid=48214b182389db381a1c1df7fb7e6681989b5eb33988ae97dd723c2f378bc816 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.736]  INFO app: Found sense activation ticket height=276098 server_ip=154.12.235.41 txid=7d79dfdbd138461ecafa86169977655a2b5e2bb74a6b10dcfa7f78ec5e2ca1dd
[Sep 18 10:26:54.738]  INFO app: Found valid sense activation ticket act-txid=7d79dfdbd138461ecafa86169977655a2b5e2bb74a6b10dcfa7f78ec5e2ca1dd height=276098 reg-txid=b7b39248e2f3c83cd1f0a3f518b051840bc9f09067e229299cf2debc3791554d server_ip=154.12.235.41
[Sep 18 10:26:54.741]  INFO app: ticket already exists act-txid=7d79dfdbd138461ecafa86169977655a2b5e2bb74a6b10dcfa7f78ec5e2ca1dd reg-txid=b7b39248e2f3c83cd1f0a3f518b051840bc9f09067e229299cf2debc3791554d server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.741]  INFO app: Found sense activation ticket height=276138 server_ip=154.12.235.41 txid=0c78e3ddd56f3836f58422f2c1f1bd991d109cabf75839fec1ac34c398e6951b
[Sep 18 10:26:54.743]  INFO app: Found valid sense activation ticket act-txid=0c78e3ddd56f3836f58422f2c1f1bd991d109cabf75839fec1ac34c398e6951b height=276138 reg-txid=7b809a613b393cbb68dd858dbd50faf8e63d3ca4836058b05beb40ce03faf7c6 server_ip=154.12.235.41
[Sep 18 10:26:54.747]  INFO app: ticket already exists act-txid=0c78e3ddd56f3836f58422f2c1f1bd991d109cabf75839fec1ac34c398e6951b reg-txid=7b809a613b393cbb68dd858dbd50faf8e63d3ca4836058b05beb40ce03faf7c6 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.747]  INFO app: Found sense activation ticket height=276161 server_ip=154.12.235.41 txid=196727853ab75d6b27feeb44cdfeda814e4381c9f3b11cbc8e0fbea4075a0ae5
[Sep 18 10:26:54.748]  INFO app: Found valid sense activation ticket act-txid=196727853ab75d6b27feeb44cdfeda814e4381c9f3b11cbc8e0fbea4075a0ae5 height=276161 reg-txid=8b162619d31fda3bc9a2fa2fd0896ae88c502dea386bda4d3c9b4acb2604f3d1 server_ip=154.12.235.41
[Sep 18 10:26:54.752]  INFO app: ticket already exists act-txid=196727853ab75d6b27feeb44cdfeda814e4381c9f3b11cbc8e0fbea4075a0ae5 reg-txid=8b162619d31fda3bc9a2fa2fd0896ae88c502dea386bda4d3c9b4acb2604f3d1 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.752]  INFO app: Found sense activation ticket height=276339 server_ip=154.12.235.41 txid=8bae75a9991aa8de1623eb4a12d4c4e35a6d25a6a25b7615bdf8ce5f97f1920b
[Sep 18 10:26:54.754]  INFO app: Found valid sense activation ticket act-txid=8bae75a9991aa8de1623eb4a12d4c4e35a6d25a6a25b7615bdf8ce5f97f1920b height=276339 reg-txid=733fba949662d95c7ed95251b843a6c68682f1e2513192a6400f2f2fc19a360a server_ip=154.12.235.41
[Sep 18 10:26:54.757]  INFO app: ticket already exists act-txid=8bae75a9991aa8de1623eb4a12d4c4e35a6d25a6a25b7615bdf8ce5f97f1920b reg-txid=733fba949662d95c7ed95251b843a6c68682f1e2513192a6400f2f2fc19a360a server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.757]  INFO app: Found sense activation ticket height=276632 server_ip=154.12.235.41 txid=6048d14131ca3a8c7e5d75c8209a8bdb7ee1f7085763e19e8e5fe8a728810de0
[Sep 18 10:26:54.759]  INFO app: Found valid sense activation ticket act-txid=6048d14131ca3a8c7e5d75c8209a8bdb7ee1f7085763e19e8e5fe8a728810de0 height=276632 reg-txid=22bc67c48a24b81228fa1d8b64f822c9e0d5ba8e53731221895d0a2a1c5f22c9 server_ip=154.12.235.41
[Sep 18 10:26:54.762]  INFO app: ticket already exists act-txid=6048d14131ca3a8c7e5d75c8209a8bdb7ee1f7085763e19e8e5fe8a728810de0 reg-txid=22bc67c48a24b81228fa1d8b64f822c9e0d5ba8e53731221895d0a2a1c5f22c9 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.762]  INFO app: Found sense activation ticket height=276655 server_ip=154.12.235.41 txid=9b60c173121ac66dc8bff443fa38563a8e23fe99357c0d54c9f7b81f170ed447
[Sep 18 10:26:54.765]  INFO app: Found valid sense activation ticket act-txid=9b60c173121ac66dc8bff443fa38563a8e23fe99357c0d54c9f7b81f170ed447 height=276655 reg-txid=fb44dca10ef6fd2e65d490c036bc92e0da1055299191ba211f9051a4cf2087ac server_ip=154.12.235.41
[Sep 18 10:26:54.769]  INFO app: ticket already exists act-txid=9b60c173121ac66dc8bff443fa38563a8e23fe99357c0d54c9f7b81f170ed447 reg-txid=fb44dca10ef6fd2e65d490c036bc92e0da1055299191ba211f9051a4cf2087ac server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.769]  INFO app: Found sense activation ticket height=277435 server_ip=154.12.235.41 txid=4595fadc06b3d87e59a362c59cd98f811db5f0e928b86e0d1a1922517d6c0d58
[Sep 18 10:26:54.770]  INFO app: Found valid sense activation ticket act-txid=4595fadc06b3d87e59a362c59cd98f811db5f0e928b86e0d1a1922517d6c0d58 height=277435 reg-txid=55a93f6719ef8c9c23077b86003663c238e5bbd47091d2979ad9196db15d5860 server_ip=154.12.235.41
[Sep 18 10:26:54.774]  INFO app: ticket already exists act-txid=4595fadc06b3d87e59a362c59cd98f811db5f0e928b86e0d1a1922517d6c0d58 reg-txid=55a93f6719ef8c9c23077b86003663c238e5bbd47091d2979ad9196db15d5860 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.774]  INFO app: Found sense activation ticket height=279175 server_ip=154.12.235.41 txid=940034b2dda2dea5b4b936ce4ceada753cc2e2d149e3c734bdc289a418e97d61
[Sep 18 10:26:54.776]  INFO app: Found valid sense activation ticket act-txid=940034b2dda2dea5b4b936ce4ceada753cc2e2d149e3c734bdc289a418e97d61 height=279175 reg-txid=4aff009a8951771a93a3a0a1d379f9480f7545b2364353996cf3f56f97edbcd7 server_ip=154.12.235.41
[Sep 18 10:26:54.780]  INFO app: ticket already exists act-txid=940034b2dda2dea5b4b936ce4ceada753cc2e2d149e3c734bdc289a418e97d61 reg-txid=4aff009a8951771a93a3a0a1d379f9480f7545b2364353996cf3f56f97edbcd7 server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:54.780]  INFO app: Found sense activation ticket height=279216 server_ip=154.12.235.41 txid=3d9cd9c7abba99b0c21f4a036c190fd111c15c1c02cbb62e3c5210e55f1a8cf7
[Sep 18 10:26:54.784]  INFO app: Found sense activation ticket height=279448 server_ip=154.12.235.41 txid=c71522a335c958500e94fc9285afd783ab9fe43e5a78c3e7f8af9b61e8ffe394
[Sep 18 10:26:54.787]  INFO app: Found sense activation ticket height=279605 server_ip=154.12.235.41 txid=76223740bd95c544e3aad1288911fb84624e9d62cef1c1c6ee145115afc9e5c0
[Sep 18 10:26:54.789]  INFO app: Found sense activation ticket height=279672 server_ip=154.12.235.41 txid=c09382f7f495f2e840fe8c561a64adec336e1e7324a4148cbfd93a005e608558
[Sep 18 10:26:54.792]  INFO app: Found sense activation ticket height=279810 server_ip=154.12.235.41 txid=e16b12d26e4967e7a5f8a76e628b4d21905b5aefbc3e8c36292ab47db393a07e
[Sep 18 10:26:54.794]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=72eb8f2f79e457ac2836e57b15fd6a705f8f34b531e9381f2045d7ccd3a5b956
[Sep 18 10:26:54.797]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=67e6d5ddeb7544922929f3832100c11e8ac433f1e43956f3bc1e673d88c1c67e
[Sep 18 10:26:54.800]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=5d725354462e62328fe9411eb25b956bb27187a3b0619107d36e9f83f4a7da6a
[Sep 18 10:26:54.802]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=48e25f63388590b2755cff19d2e3a8bf96260f230dd56ed4af9008dd551c3cf9
[Sep 18 10:26:54.804]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=3ef73bd3afa398bd35b01617cb1f49e46b6a5da119c7263f083c30b2e8be77e0
[Sep 18 10:26:54.805]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=cc0826e2ac2cb3bb6927d6fc68b69e7515364c7d27670288736a85ee2527fbab
[Sep 18 10:26:54.808]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=09403e67befd52a7c30c4db4e66f6886317487bcfdc0d3c359ee81c0af01f516
[Sep 18 10:26:54.810]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=cd761a02f26b0ad916dd616024eecdf5c536c34dd3a3d3c3cf29a37d6de79384
[Sep 18 10:26:54.812]  INFO app: Found sense activation ticket height=279813 server_ip=154.12.235.41 txid=6ff7062cf02c29686e833e42ac8b0c788139ec80a6085b741d1019a2a88c13d8
[Sep 18 10:26:54.814]  INFO app: Found sense activation ticket height=279814 server_ip=154.12.235.41 txid=75cfd6805b744d26e0fc7e4b2c804f3f0c6355abdf069c14e231a6663988b513
[Sep 18 10:26:54.817]  INFO app: Found sense activation ticket height=279814 server_ip=154.12.235.41 txid=0b5ac2c67aa5d35e448f2c920183de9cb332d47df177c6453e525fb061ad2fc4
[Sep 18 10:26:54.819]  INFO app: Found sense activation ticket height=279814 server_ip=154.12.235.41 txid=cfb856db664e5752135c70eaaa08aa9256b6719df5691b37e81781c025ef39c6
[Sep 18 10:26:54.821]  INFO app: Found sense activation ticket height=279814 server_ip=154.12.235.41 txid=4c47e1e9e865507ed17cb9f396632fcbd421174478a6bb68bcfb033e5fc23400
[Sep 18 10:26:54.823]  INFO app: Found sense activation ticket height=279814 server_ip=154.12.235.41 txid=7c63b36818fc594f04bc01d2684fca86c5eb24c057d018c320d4267fcedd95e2
[Sep 18 10:26:54.824]  INFO app: Found sense activation ticket height=279814 server_ip=154.12.235.41 txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e
[Sep 18 10:26:54.826]  INFO app: Found valid sense activation ticket act-txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e height=279814 reg-txid=8c7bc356c67f6cea085a92d05277516909b1a95b38e240e1d1a4cf1a0a5c772f server_ip=154.12.235.41
[Sep 18 10:26:54.943]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:26:55.443] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:26:55.443] ERROR app: Failed to get dd and fp file from ticket act-txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 4RcHEQNaBMp5tewdHN1jwdtzs5oC4yf7LscuzGNaccUi id=4RcHEQNaBMp5tewdHN1jwdtzs5oC4yf7LscuzGNaccUi reg-txid=8c7bc356c67f6cea085a92d05277516909b1a95b38e240e1d1a4cf1a0a5c772f server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:55.443] ERROR app: Could not get the fingerprint for this file hash act-txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - 4RcHEQNaBMp5tewdHN1jwdtzs5oC4yf7LscuzGNaccUi id=4RcHEQNaBMp5tewdHN1jwdtzs5oC4yf7LscuzGNaccUi reg-txid=8c7bc356c67f6cea085a92d05277516909b1a95b38e240e1d1a4cf1a0a5c772f server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:55.520]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:26:55.983] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:26:55.983] ERROR app: Failed to get dd and fp file from ticket act-txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - Bt9ZaK5K9DLFRFKF2pzgNVRtS6s5amDhBd9isgXHfQzs id=Bt9ZaK5K9DLFRFKF2pzgNVRtS6s5amDhBd9isgXHfQzs reg-txid=8c7bc356c67f6cea085a92d05277516909b1a95b38e240e1d1a4cf1a0a5c772f server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:55.983] ERROR app: Could not get the fingerprint for this file hash act-txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - Bt9ZaK5K9DLFRFKF2pzgNVRtS6s5amDhBd9isgXHfQzs id=Bt9ZaK5K9DLFRFKF2pzgNVRtS6s5amDhBd9isgXHfQzs reg-txid=8c7bc356c67f6cea085a92d05277516909b1a95b38e240e1d1a4cf1a0a5c772f server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:56.055]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:26:56.526] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:26:56.526] ERROR app: Failed to get dd and fp file from ticket act-txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - dd9EebeqbAXqjuz39d3jxMTkeqjW9zpH67sFSyBqq15 id=dd9EebeqbAXqjuz39d3jxMTkeqjW9zpH67sFSyBqq15 reg-txid=8c7bc356c67f6cea085a92d05277516909b1a95b38e240e1d1a4cf1a0a5c772f server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:56.526] ERROR app: Could not get the fingerprint for this file hash act-txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - dd9EebeqbAXqjuz39d3jxMTkeqjW9zpH67sFSyBqq15 id=dd9EebeqbAXqjuz39d3jxMTkeqjW9zpH67sFSyBqq15 reg-txid=8c7bc356c67f6cea085a92d05277516909b1a95b38e240e1d1a4cf1a0a5c772f server_ip=154.12.235.41 type=SENSE
[Sep 18 10:26:56.599]  INFO hermes-grpc-VXTfIXnt: Sending sn retrieve request server_ip=154.12.235.41
[Sep 18 10:26:57.071] ERROR app: retrieve err error=rpc error: code = Unknown desc = retrieve; data not found server_ip=154.12.235.41
[Sep 18 10:26:57.071] ERROR app: Failed to get dd and fp file from ticket act-txid=6f5f6adc60da80eb54b3e57c94cc41ae74ff10b7d5aab78be525e2fc8a51216e error=Error finding dd and fp file from hash: rpc error: code = Unknown desc = retrieve; data not found - Cyw2LwquajvobcQu8Gw1uFpbb7rczdDxDDK3yohMCtP9 id=Cyw2LwquajvobcQu8Gw1uFpbb7rczdDxDDK3yohMCtP9 reg-txid=8c7bc356c67f6cea085a92d05277516909b1a95b38e240e1d1a4cf1a0a5c772f server_ip=154.12.235.41 type=SENSE
